feedback_id,title,description,source_system,lifecycle_status,votes,comments_count,status,category,created_at,source_url,retrieved_at,slug,relevance_hint,keyword_hits
64e494a2a6c07309e3af5db7,Logs stream formatting,"It's nice to have some log stream formatting options. I like the approach Azure Devops uses.

Could you implement something like this:  

https://learn.microsoft.com/en-us/azure/devops/pipelines/scripts/logging-commands?view=azure-devops&tabs=bash

Not sure if GitHub actions or Jenkins have something similar, to cover several CI/CD systems in a one shot, and highlight log lines automatically.

Additionally, to this, it's nice to have some console auto colouring support, like on the TF plan screenshot:",Port portal,Open,16,3,open,Self-service actions,2023-08-22T10:57:38.450Z,https://roadmap.port.io/ideas/p/logs-stream-formatting,2026-07-29T11:20:12.032518+00:00,logs-stream-formatting,True,4
652552a8916365c76f187d12,Dynamic user input validation,"Allow sending a validation requests with user inputs to the backend prior submitting the form.

For example, validate the user input for corectness against custom business logic, and display an error returned from the backend under the text field, without actually submitting the form. This way, the user has a chance to adjust the input, without having to re-submit the entire form with all the values again",Port portal,Open,15,0,open,Self-service actions,2023-10-10T13:33:28.701Z,https://roadmap.port.io/ideas/p/dynamic-user-input-validation,2026-07-29T11:15:15.841732+00:00,dynamic-user-input-validation,True,4
669fced47627f58ee55d66ec,OAuth2 / JWT backend for Self-service Actions,"As an admin, I would like to be able to setup a Self-Service Action which will call a REST API endpoint with the user token required by the API for authentication and authorization purpose (contrary to machine-to-machine token that can be implemented now).

For me as admin, I can set up the backend simply based on a few inputs: I tell to Port that i will call an OAuth2 endpoint, so I need to tell which authentication service I need to use. For that, previously, I set up the service in the admin (with credentials like the client_id, client_secret, ...).

On the user part, using this action will request an authentication workflow for the user to login to the targeted service (here github for the example) then Port will use the user token to call the Rest API endpoint.

The response (error or success) of the API can be logged in the Self Service Action report.",Port portal,Open,15,1,open,Self-service actions,2024-07-23T15:40:04.198Z,https://roadmap.port.io/ideas/p/oauth2-jwt-backend-for-self-service-actions,2026-07-29T11:17:20.126879+00:00,oauth2-jwt-backend-for-self-service-actions,True,6
6728c6a7e9894c1a059aa821,Port Teams Bot Backend,"We'd like to be able to Install a Port Teams Bot to our Microsoft 365 environment such that the bot can be authorised to communicate with members and channels in selected Teams Teams.

This could then be used as the backend in Self Service Actions to deliver messages to Teams or Users.

For example the recent Announcement feature could be connected to this proposed bot meaning the setup time to use that feature would be measured in minutes. Currently we've got to consider building our own backend service to handle the event from Port and figure out how to deliver into Teams. NOTE: Microsoft are end of life'ing the simpler WebHook method of posting to channels and pushing people towards building Bots and PowerActions... Not an ideal approach from a starting from zero context.

The vendor DX has produced their own Teams Bot to facilitate messaging users in Teams. As the customer configuring that capability it was very simple and straight forward. I think Port could build a bridge here too!",Port portal,Open,15,0,open,Integrations,2024-11-04T13:05:43.199Z,https://roadmap.port.io/ideas/p/port-teams-bot-backend,2026-07-29T11:17:22.712453+00:00,port-teams-bot-backend,True,5
6813989004de8f03ddb52f90,Multi line field,"Could you please amend the UI to include a pop-up dialog box that displays the entire string passed to the entity property on the catalog overview page?

The team is concerned about not being able to see the complete statement without copying and pasting it elsewhere to understand the full string.

Here's an example snippet where the issue occurs (highlighted: Justification): ""This will allow us to access the VM from local desktop and VDI, Citrix etc for...""

Or make fields like description support longer strings.",Port portal,Open,15,2,open,Entity Pages,2025-05-01T15:51:44.872Z,https://roadmap.port.io/ideas/p/multi-line-field,2026-07-29T11:20:50.074398+00:00,multi-line-field,False,0
66dff752ac492741f6508287,Improve automation interface,"We will improve our interface for Automation (to match with one of Actions) to simplify the creation of new automation.

Some early preview screenshots are attached!",Port portal,Completed,15,4,complete,Automations,2024-09-10T07:37:54.028Z,https://roadmap.port.io/ideas/p/improve-automation-interface,2026-07-29T11:21:07.273614+00:00,improve-automation-interface,True,3
69f2529d03b1298401635428,"Configurable Minimum Approval Threshold for Manual Approvals (e.g., “2 out of N”)","Support configuring a minimum number of required approvers for actions that require manual approval (e.g., “at least 2 approvers” or “2 out of N”), as the current options only allow either a single approver (“Any”) or requiring all approvers (“All”). While dynamic permissions can define who is eligible to approve, they do not control how many approvals are required. Introducing a configurable approval threshold (such as a fixed number or majority) would provide greater flexibility and eliminate the need for workarounds.",Port portal,Planned,14,1,planned,Self-service actions,2026-04-29T18:49:01.922Z,https://roadmap.port.io/ideas/p/configurable-minimum-approval-threshold-for-manual-approvals-eg-2-out-of-n,2026-07-29T10:56:39.454073+00:00,configurable-minimum-approval-threshold-for-manual-approvals-eg-2-out-of-n,True,6
693ffb35b3b50ecbaba2d6d4,Support live events in AWS V3,,Port portal,Planned,14,1,planned,Integrations,2025-12-15T12:12:37.236Z,https://roadmap.port.io/ideas/p/support-live-events-in-aws-v3,2026-07-29T10:58:03.340895+00:00,support-live-events-in-aws-v3,False,0
68b85be373db9e11feb13bd1,Support additional granular role permissions,Add support for creating and managing additional roles to improve flexibility in permissions.,Port portal,Open,14,1,open,RBAC & Ownership,2025-09-03T15:16:51.727Z,https://roadmap.port.io/ideas/p/support-additional-granular-role-permissions,2026-07-29T11:00:31.802951+00:00,support-additional-granular-role-permissions,True,1
65755f639cb7be20f870e3ce,Dynamically set the self-service action approval step,"Add the ability to dynamically decide whether the self-service action will have an approval step or not.

How it will work - upon the action execution, a webhook can be sent to the customer's backend in order to run a logic that will decide if this specific action run needs to be approved by someone before executed",Port portal,Open,14,3,open,Self-service actions,2023-12-10T06:49:07.300Z,https://roadmap.port.io/ideas/p/dynamically-set-the-self-service-action-approval-step,2026-07-29T11:13:26.325808+00:00,dynamically-set-the-self-service-action-approval-step,True,8
65e7390a0b8acf82dfc933fc,Ordering of action widgets,The ability to order how the self serve action widgets appear on the hub page. At the moment it seems they can just be in the order in which they were created?,Port portal,Open,14,1,open,Self-service actions,2024-03-05T15:23:54.063Z,https://roadmap.port.io/ideas/p/ordering-of-action-widgets,2026-07-29T11:19:30.316650+00:00,ordering-of-action-widgets,True,1
69553a67723320e3d9a93ab6,Per‑User Impersonation / Delegated Execution for Actions,"We need Port to support executing self‑service actions as the real user, not as a shared technical account. Today, actions that call tools like GitHub or Jira are executed with an app token, so in those tools every change appears as coming from a generic user. This breaks per‑user traceability required by an external zero‑trust banking audit, is considered a high security risk, and blocks us from safely scaling self‑service to 1,500+ engineers and multiple companies in our group.

Requested capability:

* OAuth2‑based delegated authorization so each Port user can link their own GitHub/Jira account and actions run with their token.

* A consistent “execute as user” model across integrations (GitHub first, then Jira, others later).

* Configurable backend for actions: keep current “machine token” mode, and add a new user‑session/OAuth mode that respects Port RBAC and IdP policies.

This is a blocker for audit compliance, enterprise‑wide adoption, and for comparing Port fairly with other IDPs that already support per‑user execution.",Port portal,Open,14,1,open,Self-service actions,2025-12-31T14:59:51.272Z,https://roadmap.port.io/ideas/p/peruser-impersonation-delegated-execution-for-actions,2026-07-29T11:20:34.757325+00:00,peruser-impersonation-delegated-execution-for-actions,True,6
66bcd5fd1f605d678af1aa7f,Expose Catalogue Usage Telemetry,"As a Platform Engineer launching a new dashboard in the Port catalogue I'd like to 1) track adoption and usage of the new dashboard/page and 2) have access to data so I can integrate my surveying tooling to survey the users who use the new dashboard.

For big picture context. We are also a customer of DX who have a product called PlatformX. We have integrated this into our Self Service Actions. When a user (Bob) runs a self-service action via Port an event is fired off to DX saying that Bob did X event. DX looks to see if Bob is eligible for surveying based on the action (event) taken and if valid will send a survey to them personally on teams (MS Bot framework). This gives a very low friction option for Bob to provide feedback they might have otherwise not raised.

We'd like to perform a similar integration but for important pages in the catalogue, like a newly launched dashboard. So, the user experience might be that Bob accesses the new port dashboard page for the first time and sometime later is pinged on teams saying ""Hey we saw you used the ABC dashboard for the first time. Could you let us know what you thought etc...""

Currently we don't have access to data that tells us who has accessed what pages in the catalogue at what time. Could this data/event telemetry be made available?",Port portal,Open,13,0,open,Audit log,2024-08-14T16:06:21.492Z,https://roadmap.port.io/ideas/p/expose-catalogue-usage-telemetry,2026-07-29T11:01:35.802775+00:00,expose-catalogue-usage-telemetry,True,4
